heart_rate,steps,calories,sleep_hours,label
57.05650297176857,135.21025335780325,3.9019362073675308,6.470252137416945,0.0
74.2467546891907,116.40657674287246,5.079462316257846,7.398408147935586,1.0
70.77114658050962,111.1669818610866,3.870636002978961,7.516157562033904,1.0
73.74045431061187,129.76294043916306,5.086146937337418,5.748675915059626,0.0
82.31367699804608,99.02418932955028,3.343898532727848,6.845242606614835,1.0
69.80208964716698,81.4677864059098,3.9599569021685057,3.6626609520311955,0.0
78.50041368171705,90.98550993820415,4.007287808240866,6.412267314695489,1.0
72.99507893101006,71.17358436062045,5.095469629862766,5.982866509620293,0.0
83.65741859369075,97.84617331005614,3.1751621854522423,8.13523020948054,1.0
82.83172080958462,82.76767276782311,1.760757580201449,6.573298973464548,1.0
72.09405117816829,64.94500119034734,4.569820304075878,6.2832028440765555,0.0
68.61117366014847,107.43745038012266,2.1223407609463547,6.6766746500333785,1.0
84.14288565700703,77.05813497995481,4.791803218409674,4.46600547604928,0.0
96.67900805499468,117.37339865696546,4.674823628380836,6.142052532857945,1.0
70.23771796894955,118.40931201119058,4.26855221252363,6.140642758247582,1.0
77.64081866431427,75.61000386847584,2.6311601813247707,6.603893174461384,0.0
65.21383133085519,106.21931589300915,2.557509953445169,8.08052436728406,1.0
76.40405557717453,139.74102087664815,3.5474048740476176,6.0493822010188,1.0
88.33690099479159,84.38690090115021,3.5731037583269636,4.790632933734662,0.0
97.62898432184898,111.54005392766639,3.7294528026244755,8.726553768056409,1.0
89.7891356707585,100.33798730344138,5.537537706219538,7.188261738628781,1.0
70.6596748318863,163.01250191126948,4.39668706451627,6.477321366509147,1.0
64.57878107046312,161.5037021822629,3.1274927467774685,6.630853789313625,0.0
64.89291400421834,128.71524958274125,5.297418730406712,5.0702976913716995,0.0
92.13522945262929,104.06035395352197,2.1308270273864602,6.921865832401418,1.0
86.6464821894513,73.90094516832531,5.8840492519328125,7.241911778891811,0.0
88.77663441267816,113.0220172816262,3.235703606217842,6.747948013881993,1.0
71.27505562162114,101.73482282579849,3.7209684195171713,7.360059768095049,1.0
70.18668835753454,99.56638262058209,3.891229686853874,4.531319415570614,0.0
85.05012170974865,155.17274443887504,4.39475729262203,8.163245577191187,1.0
75.59349497692871,132.28089173314817,5.0624434463388095,6.432564107765591,1.0
88.2164628308574,103.15908420262872,5.220424664592972,6.644885337472389,1.0
77.2413981880926,107.10177265395245,3.8349438269426153,9.399479707810524,1.0
92.75453239864345,97.51921000982784,4.4861730164434395,8.823208046390617,1.0
65.85495904821376,136.85616813245662,5.506981905930855,8.612654334473289,1.0
85.39340347094854,81.22679304944347,3.60355368487457,7.421157969836459,1.0
66.27900507259743,59.06289955543944,5.042869886669514,7.537469272402083,0.0
76.0101550628387,124.91542928301892,3.5277603392681236,6.252734304427684,1.0
70.66465753754994,82.63580363822899,2.7209348053280973,9.454279844539482,1.0
66.30229780263448,162.04276736190155,4.827250995834732,6.380352466472359,1.0
58.30131273445061,120.34413381150027,4.127079387317651,6.711594842313197,0.0
81.76395525057954,173.47459344765963,2.099202035050502,4.234870517652912,0.0
81.23549534847564,124.93038760992208,3.763029178021756,5.650167281763164,0.0
80.20040346018406,118.78650091142633,4.278377411571743,8.377505539037408,1.0
76.55536708069609,62.29796246355191,4.119100477786307,7.413360287270614,0.0
74.04899804601092,74.23117179399141,4.162262266889623,6.643669436230179,0.0
57.13796861802325,165.47966569753328,5.261370391825292,7.457690594554724,0.0
76.58435496671792,126.09461206159786,2.221246733015243,8.081322340866768,1.0
78.71908332404391,60.34724262586257,5.44602642041077,7.4624227504207,0.0
54.09092804253369,163.42550066721293,4.272431695891313,7.619094086390243,0.0
90.30543249786865,127.89351433380918,4.3913053684332635,7.509532377798722,1.0
73.3999553882382,73.71933652235083,3.648248283612362,6.913819919614733,0.0
69.0870403843523,106.33498495788676,2.2506763577168085,8.53931254017819,1.0
65.15581964043129,110.67165408693401,4.033677290221941,9.198155226345744,1.0
67.71087043268717,105.7548007911245,4.009869760541904,5.562063323293391,0.0
80.08060667243315,40.72375345135852,4.052722944357612,8.739562990195218,0.0
63.5473135806204,83.95622633058375,2.962529055835776,7.980732732912588,0.0
71.9551162487945,59.06181803918459,3.801901485452026,7.173146387440035,0.0
94.29272276672937,94.03420137582393,5.1374425127636,7.439488404204554,1.0
89.66669354861173,126.92907367069066,3.169222257404571,7.886269859979812,1.0
55.83392145226513,74.12581322686253,3.797921993476525,8.384417966681916,0.0
74.36008018473031,47.86344307252289,4.847910296384238,6.133801555733347,0.0
66.24000226548891,77.04780106124099,4.045153274136982,9.454954095462858,0.0
91.03752798824249,117.47408119001577,3.9929756801078415,7.412701091683897,1.0
71.72306262148842,99.77394343847311,3.499055580443758,6.376090121011099,1.0
71.21242658717799,109.5719049750416,4.240615464624825,10.085276949009433,1.0
65.0470942979975,104.98742727280236,3.8180949142471055,8.314049165695872,1.0
87.34913680810749,123.0910973000561,3.87986198254627,5.433079114188393,0.0
82.52251618151827,159.1158664015103,4.969373597074474,6.351889127747917,1.0
77.03660728750151,99.29764814313225,4.433002819566708,6.032448892266689,1.0
50.17895626598307,161.29406633837976,4.835570620212863,5.065080712227336,0.0
76.60320206004212,50.70360913403198,2.502983695547912,8.058932105913957,0.0
79.53460952776378,113.00063330455181,4.028976217897527,8.259918013509068,1.0
66.24478780099668,85.27399965820734,4.523805965313331,9.670623090011075,1.0
75.23245299194933,125.62091245719088,5.166436363103386,6.715097877623151,1.0
66.90717923769739,51.672414904277296,3.3926646309914945,5.371379620431995,0.0
68.27421952548065,110.21171577220841,4.057347500937062,5.3371161311742386,0.0
84.99533132221794,176.98325270253358,3.261004564654686,7.125047712803261,1.0
79.28137240987262,70.69562420952798,3.782812197419613,7.249931548945199,0.0
87.11445446390545,109.93997409762818,3.3627755461168896,5.796964317500885,0.0
82.14207106690964,78.22689202720011,4.2924976110206865,5.419301418839465,0.0
73.54699296613018,138.97792838146262,1.883692325519911,7.425960352652264,1.0
61.73328151962211,169.02242040071326,3.0850049561721042,6.594284467531747,0.0
76.06636747184025,120.06967351487249,3.2605872426627833,5.0939915375972005,0.0
73.96611487300673,89.26608279649045,4.102680901891037,6.996277533045323,1.0
68.04251408240478,109.51185272967652,2.7202972653525803,5.4269297641764,0.0
60.45047418959073,70.40274027724041,4.069991334436539,3.4656900922030296,0.0
67.12683806787759,109.39667517490277,4.131182973812658,7.881506582801043,1.0
63.82312310605714,103.00732324735918,4.572012620896707,6.700022095899765,0.0
77.35573166007615,127.47967405940483,4.901225360417127,8.55225254098713,1.0
82.58358735801525,54.00477497914463,2.9658049422780888,6.505553302278412,0.0
68.98500103014774,111.15318545335779,4.439918032106441,7.447296029114137,1.0
83.9509139179013,41.33056675916849,4.8352752112509645,9.19962620222189,0.0
70.06429049114698,42.38442994120619,3.6912289497755744,6.153338017317071,0.0
62.0768200065618,105.80822723600909,4.493981406114772,6.08705230681477,0.0
63.183003589981126,69.36472920416668,3.890445688825979,6.901508677935233,0.0
73.09339216938343,141.46345070761794,6.922884726532299,7.6828612148173905,1.0
76.9912102537643,55.28494859014371,3.3854305732849417,7.128337870180894,0.0
96.03117171504377,103.18481598345817,3.9769367821630834,6.649837554337585,1.0
71.27167730294146,130.48922964790717,3.5752027876292787,6.0071345679779,1.0
69.59724628666461,100.19219403128113,4.07218427449334,7.563119030789495,1.0
73.3532958493509,35.687358878275205,6.477785628333355,5.662017006654966,0.0
83.39823504821125,71.05081382241832,3.4721119123764197,8.395083762757995,0.0
78.5274389682936,60.24627862314891,2.8660042797945877,7.480136277694631,0.0
73.49954119588153,104.62303901908417,4.544628364846047,7.729800863655436,1.0
73.00040173464873,87.86360146672153,2.371592579215176,7.240645050215883,1.0
63.96355595865679,57.87680930041914,3.341805830272094,7.517718965140596,0.0
56.68168510204157,161.03539166382762,3.488960519568089,6.730400203637401,0.0
71.09633006531084,79.55066834151697,4.1098123148982015,5.756416662578459,0.0
73.55363359703408,115.98016664274606,5.180312562814322,8.35895008950607,1.0
79.35688897858894,65.526550425362,2.960450761319941,5.897392425349629,0.0
83.40185748247731,121.39024745368327,3.1219587602668826,6.363671171891752,1.0
73.22344434519721,66.46409291189698,3.295220576873995,5.272745622706156,0.0
79.58747543437948,70.04799878490047,4.362388349835873,9.978966524816544,0.0
73.5150961237835,79.78575146247647,2.2598764652107253,6.877396851463159,0.0
72.10821352322051,115.1080300317457,4.168947962728731,5.389153152439244,0.0
75.78592293430982,124.31677269208048,1.8711927602635479,7.957391921204347,1.0
73.27176102001087,83.16120672985355,3.728983993306275,7.483076190902558,1.0
68.85912734872116,160.83688544762748,3.4826032428348936,8.988018050897637,1.0
46.734122126933016,104.22123950006564,3.6156866513481183,6.529604115195374,0.0
90.46154299791179,108.0654687207875,4.426746764994429,5.19991250598778,0.0
64.5000332478094,47.035237359584436,4.567434520304003,5.822027085249765,0.0
73.22068100025123,84.25463774055444,2.890974323492131,6.738053246484991,1.0
75.32338694714426,145.31147515366183,3.1160070617836384,7.721859120822115,1.0
64.8485934140857,62.5792103593477,3.0316908265355624,8.4888172164345,0.0
80.1547711294781,72.61481984804391,2.9897211664497627,7.546673901610211,0.0
76.24496626264337,83.02503289851396,3.694620371522329,8.569365131515788,1.0
84.04780896525088,29.821593973788808,5.539845299411313,8.032691740205442,0.0
55.321207160625804,105.57365429824588,1.8258782216302798,9.651444549685618,0.0
70.21081281440576,69.12179243362566,5.152765873440467,6.061779247380083,0.0
71.35563266757568,65.93703921122858,4.579864193122282,6.686816152392146,0.0
75.20323810144947,87.90235583602106,4.394435893132791,8.83823519500984,1.0
62.18594770752857,123.27885975075421,3.5623003811368728,4.939862969083457,0.0
86.39786412192967,96.28155752691758,5.934832463677146,6.191714022584616,1.0
66.4300964933964,90.5128764064551,4.193385820895669,4.590922110513999,0.0
82.32543237596863,50.850774802115836,2.5330472441840444,7.964317198972719,0.0
76.80979606951375,121.11976575018039,2.1539512137237766,6.500341217422319,1.0
91.49178783157123,97.97315544764386,4.386463619610924,7.603801767864296,1.0
85.98251793545798,94.69813206285076,5.117345110917812,10.712119879658681,1.0
87.77883725435412,114.8200362224157,4.188938512611184,6.099305251047911,1.0
87.71809511225898,88.59643985637607,3.8862426458093884,6.967358153132153,1.0
89.73546293942786,59.88608847303407,4.404391552580941,8.294033596168159,0.0
103.14480711653044,109.25658549290823,4.14298701482611,7.396853487378749,1.0
78.36491635163553,141.45977891758218,3.1863200772928804,5.54331325555534,0.0
65.39123672321405,54.861213786187676,2.9680197009527136,10.456951456769719,0.0
64.48992753530183,127.03079047350523,1.2297646357039325,5.982684049579095,0.0
79.37889261223913,102.87963868450004,3.1654444785171854,8.008986543739809,1.0
73.61735421956838,128.74046758804502,4.397262349622891,7.54699021071489,1.0
78.80138634226499,115.833490475064,5.881716570873898,6.0083858172935845,1.0
70.87129381783643,124.30177641779234,4.763403621590552,8.932876341574016,1.0
78.75312985334648,128.22984885030107,4.484132596302662,5.544404482976551,0.0
74.50351891318915,83.05588930277142,5.130804267549158,5.5478240923700985,0.0
81.4786039061177,81.11939153283106,3.192086225757987,7.885880080871262,1.0
88.1288104056955,96.70871577368648,2.0650097541414,6.101885379176294,1.0
95.89142042265753,121.09538706854994,3.522438696843728,9.061599902843339,1.0
